,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
4931,Air India,16:55,19:10,5467,Kolkata,Delhi,26h 15m,2,2022-04-05
4932,Air India,09:25,12:15,5467,Kolkata,Delhi,26h 50m,1,2022-04-05
4933,Air India,16:55,20:30,5467,Kolkata,Delhi,27h 35m,1,2022-04-05
4934,Air India,16:55,21:15,5467,Kolkata,Delhi,28h 20m,1,2022-04-05
4935,Air India,13:00,19:10,5467,Kolkata,Delhi,30h 10m,3,2022-04-05
4936,Air India,07:45,18:40,5597,Kolkata,Delhi,10h 55m,1,2022-04-05
4937,Air India,05:55,18:40,5597,Kolkata,Delhi,12h 45m,1,2022-04-05
4938,Air India,07:45,22:05,5597,Kolkata,Delhi,14h 20m,1,2022-04-05
4939,Air India,05:55,22:05,5597,Kolkata,Delhi,16h 10m,1,2022-04-05
4940,Vistara,10:25,16:55,5691,Kolkata,Delhi,6h 30m,1,2022-04-05
4941,Vistara,10:25,18:05,5691,Kolkata,Delhi,7h 40m,1,2022-04-05
4942,Air India,09:10,08:55,5901,Kolkata,Delhi,23h 45m,3,2022-04-05
4943,Air India,09:10,13:00,5901,Kolkata,Delhi,27h 50m,3,2022-04-05
4944,Air India,09:10,19:50,5901,Kolkata,Delhi,34h 40m,3,2022-04-05
4945,Air Asia,09:05,14:55,5918,Kolkata,Delhi,5h 50m,1,2022-04-05
4946,Air Asia,09:05,19:20,5918,Kolkata,Delhi,10h 15m,1,2022-04-05
4947,Go First,16:40,00:10,6368,Kolkata,Delhi,7h 30m,1,2022-04-05
4948,Air India,09:25,21:00,6479,Kolkata,Delhi,35h 35m,2,2022-04-05
4949,Go First,16:45,23:45,6537,Kolkata,Delhi,7h,1,2022-04-05
4950,Go First,09:30,23:45,6537,Kolkata,Delhi,14h 15m,1,2022-04-05
4951,Air Asia,16:15,01:00,6563,Kolkata,Delhi,8h 45m,1,2022-04-05
4952,Air Asia,16:15,03:20,6563,Kolkata,Delhi,11h 5m,1,2022-04-05
4953,Air Asia,16:15,03:35,6563,Kolkata,Delhi,11h 20m,1,2022-04-05
4954,Air Asia,21:35,08:55,6563,Kolkata,Delhi,11h 20m,1,2022-04-05
4955,Air Asia,13:30,01:00,6563,Kolkata,Delhi,11h 30m,1,2022-04-05
4956,Air Asia,13:30,03:20,6563,Kolkata,Delhi,13h 50m,1,2022-04-05
4957,Air Asia,13:30,03:35,6563,Kolkata,Delhi,14h 5m,1,2022-04-05
4958,Air Asia,09:40,01:00,6563,Kolkata,Delhi,15h 20m,1,2022-04-05
4959,Air Asia,21:35,14:05,6563,Kolkata,Delhi,16h 30m,1,2022-04-05
4960,Air Asia,16:15,08:55,6563,Kolkata,Delhi,16h 40m,1,2022-04-05
4961,Air India,20:45,08:55,6643,Kolkata,Delhi,12h 10m,1,2022-04-05
4962,Air India,20:45,13:00,6643,Kolkata,Delhi,16h 15m,1,2022-04-05
4963,Air India,20:45,16:05,6643,Kolkata,Delhi,19h 20m,1,2022-04-05
4964,Air India,20:45,20:35,6643,Kolkata,Delhi,23h 50m,1,2022-04-05
4965,Air India,20:45,23:55,6643,Kolkata,Delhi,27h 10m,1,2022-04-05
4966,Vistara,17:35,12:30,6895,Kolkata,Delhi,18h 55m,2,2022-04-05
4967,Vistara,10:25,09:00,6895,Kolkata,Delhi,22h 35m,2,2022-04-05
4968,Vistara,10:25,12:30,6895,Kolkata,Delhi,26h 5m,2,2022-04-05
4969,Vistara,10:25,12:30,6895,Kolkata,Delhi,26h 5m,2,2022-04-05
4970,Vistara,17:35,20:00,6895,Kolkata,Delhi,26h 25m,2,2022-04-05
4971,Vistara,17:35,20:00,6895,Kolkata,Delhi,26h 25m,2,2022-04-05
4972,Vistara,17:35,22:40,6895,Kolkata,Delhi,29h 5m,2,2022-04-05
4973,Vistara,17:35,22:40,6895,Kolkata,Delhi,29h 5m,2,2022-04-05
4974,Air India,10:25,18:40,7076,Kolkata,Delhi,8h 15m,2,2022-04-05
4975,Vistara,17:35,16:45,7161,Kolkata,Delhi,23h 10m,2,2022-04-05
4976,Vistara,10:25,16:45,7161,Kolkata,Delhi,30h 20m,2,2022-04-05
4977,SpiceJet,11:40,18:10,7569,Kolkata,Delhi,6h 30m,1,2022-04-05
4978,SpiceJet,06:50,14:10,7569,Kolkata,Delhi,7h 20m,1,2022-04-05
4979,SpiceJet,06:50,18:10,7569,Kolkata,Delhi,11h 20m,1,2022-04-05
4980,Vistara,17:35,19:55,7574,Kolkata,Delhi,26h 20m,2,2022-04-05
4981,Air India,09:25,23:55,7718,Kolkata,Delhi,14h 30m,2,2022-04-05
4982,Vistara,17:35,16:30,7760,Kolkata,Delhi,22h 55m,2,2022-04-05
4983,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-04-05
4984,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-04-05
4985,Vistara,10:25,22:25,7956,Kolkata,Delhi,12h,2,2022-04-05
4986,Vistara,10:25,23:45,7956,Kolkata,Delhi,13h 20m,2,2022-04-05
4987,Vistara,10:25,23:45,7956,Kolkata,Delhi,13h 20m,2,2022-04-05
4988,Vistara,17:35,09:40,7956,Kolkata,Delhi,16h 5m,2,2022-04-05
4989,Vistara,17:35,10:40,7956,Kolkata,Delhi,17h 5m,2,2022-04-05
4990,Vistara,17:35,12:40,7956,Kolkata,Delhi,19h 5m,2,2022-04-05
4991,Vistara,17:35,12:40,7956,Kolkata,Delhi,19h 5m,2,2022-04-05
4992,Vistara,17:35,12:40,7956,Kolkata,Delhi,19h 5m,2,2022-04-05
4993,Vistara,17:35,14:10,7956,Kolkata,Delhi,20h 35m,2,2022-04-05
4994,Go First,08:55,19:00,8797,Kolkata,Delhi,10h 5m,1,2022-04-05
4995,Go First,08:55,21:30,8797,Kolkata,Delhi,12h 35m,1,2022-04-05
4996,SpiceJet,14:15,19:10,8954,Kolkata,Delhi,4h 55m,1,2022-04-05
4997,Air India,16:55,23:40,9925,Kolkata,Delhi,30h 45m,2,2022-04-05
4998,SpiceJet,22:00,00:35,3013,Kolkata,Delhi,2h 35m,Non,2022-03-30
4999,SpiceJet,18:00,20:35,3013,Kolkata,Delhi,2h 35m,Non,2022-03-30
5000,IndiGo,07:05,09:25,3014,Kolkata,Delhi,2h 20m,Non,2022-03-30
5001,IndiGo,21:40,00:05,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5002,IndiGo,19:20,21:45,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5003,IndiGo,20:25,22:50,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5004,IndiGo,18:05,20:30,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5005,IndiGo,05:30,07:55,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5006,IndiGo,16:30,18:55,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5007,IndiGo,01:15,03:40,3014,Kolkata,Delhi,2h 25m,Non,2022-03-30
5008,IndiGo,17:20,22:15,3014,Kolkata,Delhi,4h 55m,1,2022-03-30
5009,IndiGo,14:30,20:00,3014,Kolkata,Delhi,5h 30m,1,2022-03-30
5010,IndiGo,17:00,22:40,3014,Kolkata,Delhi,5h 40m,1,2022-03-30
5011,IndiGo,18:30,00:10,3014,Kolkata,Delhi,5h 40m,1,2022-03-30
5012,IndiGo,07:05,12:55,3014,Kolkata,Delhi,5h 50m,1,2022-03-30
5013,IndiGo,17:20,00:05,3014,Kolkata,Delhi,6h 45m,1,2022-03-30
5014,IndiGo,14:30,21:20,3014,Kolkata,Delhi,6h 50m,1,2022-03-30
5015,IndiGo,11:40,18:45,3014,Kolkata,Delhi,7h 5m,1,2022-03-30
5016,IndiGo,17:35,01:15,3014,Kolkata,Delhi,7h 40m,1,2022-03-30
5017,IndiGo,14:30,22:15,3014,Kolkata,Delhi,7h 45m,1,2022-03-30
5018,IndiGo,06:25,14:20,3014,Kolkata,Delhi,7h 55m,1,2022-03-30
5019,IndiGo,07:00,15:15,3014,Kolkata,Delhi,8h 15m,1,2022-03-30
5020,IndiGo,11:25,20:35,3014,Kolkata,Delhi,9h 10m,1,2022-03-30
5021,IndiGo,07:05,16:20,3014,Kolkata,Delhi,9h 15m,1,2022-03-30
5022,Air Asia,07:40,10:05,3015,Kolkata,Delhi,2h 25m,Non,2022-03-30
5023,Air Asia,23:40,02:10,3015,Kolkata,Delhi,2h 30m,Non,2022-03-30
5024,Air Asia,19:45,22:25,3015,Kolkata,Delhi,2h 40m,Non,2022-03-30
5025,Vistara,10:15,12:35,3016,Kolkata,Delhi,2h 20m,Non,2022-03-30
5026,Vistara,15:20,17:45,3016,Kolkata,Delhi,2h 25m,Non,2022-03-30
5027,Vistara,07:10,09:35,3016,Kolkata,Delhi,2h 25m,Non,2022-03-30
5028,Vistara,20:20,22:45,3016,Kolkata,Delhi,2h 25m,Non,2022-03-30
5029,Go First,17:50,07:05,3028,Kolkata,Delhi,13h 15m,1,2022-03-30
5030,Go First,17:50,08:15,3028,Kolkata,Delhi,14h 25m,1,2022-03-30
5031,Air India,20:30,22:45,3437,Kolkata,Delhi,2h 15m,Non,2022-03-30
5032,Air India,10:25,12:55,3437,Kolkata,Delhi,2h 30m,Non,2022-03-30
5033,Go First,05:45,08:05,3500,Kolkata,Delhi,2h 20m,Non,2022-03-30
5034,Go First,14:20,16:50,3500,Kolkata,Delhi,2h 30m,Non,2022-03-30
5035,IndiGo,10:10,12:30,3911,Kolkata,Delhi,2h 20m,Non,2022-03-30
5036,Air India,06:55,09:15,3962,Kolkata,Delhi,2h 20m,Non,2022-03-30
5037,SpiceJet,17:40,23:10,4087,Kolkata,Delhi,5h 30m,1,2022-03-30
5038,SpiceJet,17:40,11:20,4087,Kolkata,Delhi,17h 40m,1,2022-03-30
5039,SpiceJet,17:40,19:25,4087,Kolkata,Delhi,25h 45m,1,2022-03-30
5040,Air India,19:00,08:55,4144,Kolkata,Delhi,13h 55m,1,2022-03-30
5041,Air India,19:00,12:20,4144,Kolkata,Delhi,17h 20m,1,2022-03-30
5042,Air India,19:00,18:30,4144,Kolkata,Delhi,23h 30m,1,2022-03-30
5043,IndiGo,15:20,21:40,4244,Kolkata,Delhi,6h 20m,1,2022-03-30
5044,SpiceJet,06:20,08:45,4313,Kolkata,Delhi,2h 25m,Non,2022-03-30
5045,Air India,11:35,23:00,4347,Kolkata,Delhi,11h 25m,3,2022-03-30
5046,Air India,11:35,23:45,4347,Kolkata,Delhi,12h 10m,2,2022-03-30
5047,Air India,07:45,23:00,4347,Kolkata,Delhi,15h 15m,3,2022-03-30
5048,IndiGo,17:35,22:40,4458,Kolkata,Delhi,5h 5m,1,2022-03-30
5049,IndiGo,05:55,12:00,4458,Kolkata,Delhi,6h 5m,1,2022-03-30
5050,IndiGo,12:35,18:50,4458,Kolkata,Delhi,6h 15m,1,2022-03-30
5051,IndiGo,08:15,14:30,4458,Kolkata,Delhi,6h 15m,1,2022-03-30
5052,IndiGo,07:00,13:25,4458,Kolkata,Delhi,6h 25m,1,2022-03-30
5053,IndiGo,14:15,20:55,4458,Kolkata,Delhi,6h 40m,1,2022-03-30
5054,IndiGo,11:50,18:55,4458,Kolkata,Delhi,7h 5m,1,2022-03-30
5055,IndiGo,14:40,22:40,4458,Kolkata,Delhi,8h,1,2022-03-30
5056,IndiGo,14:15,22:35,4458,Kolkata,Delhi,8h 20m,1,2022-03-30
5057,IndiGo,05:55,14:30,4458,Kolkata,Delhi,8h 35m,1,2022-03-30
5058,IndiGo,08:45,11:05,4809,Kolkata,Delhi,2h 20m,Non,2022-03-30
5059,Go First,14:45,20:15,4824,Kolkata,Delhi,5h 30m,1,2022-03-30
5060,SpiceJet,08:00,18:40,4824,Kolkata,Delhi,10h 40m,1,2022-03-30
5061,Go First,09:20,20:15,4824,Kolkata,Delhi,10h 55m,1,2022-03-30
5062,Air India,14:40,08:55,4919,Kolkata,Delhi,18h 15m,1,2022-03-30
5063,Air India,14:40,13:00,4919,Kolkata,Delhi,22h 20m,1,2022-03-30
5064,Air India,14:40,19:50,4919,Kolkata,Delhi,29h 10m,1,2022-03-30
5065,Go First,09:20,18:05,5075,Kolkata,Delhi,8h 45m,1,2022-03-30
5066,Air India,09:50,18:40,5093,Kolkata,Delhi,8h 50m,1,2022-03-30
5067,Air India,09:50,22:05,5093,Kolkata,Delhi,12h 15m,1,2022-03-30
5068,Go First,04:55,12:25,5207,Kolkata,Delhi,7h 30m,1,2022-03-30
5069,Go First,17:30,01:10,5207,Kolkata,Delhi,7h 40m,1,2022-03-30
5070,Go First,17:30,01:55,5207,Kolkata,Delhi,8h 25m,1,2022-03-30
5071,Go First,04:55,14:20,5207,Kolkata,Delhi,9h 25m,1,2022-03-30
5072,Go First,04:55,15:55,5207,Kolkata,Delhi,11h,1,2022-03-30
5073,Go First,17:30,08:05,5207,Kolkata,Delhi,14h 35m,1,2022-03-30
5074,IndiGo,11:20,13:40,5266,Kolkata,Delhi,2h 20m,Non,2022-03-30
5075,Go First,12:10,23:45,5336,Kolkata,Delhi,11h 35m,1,2022-03-30
5076,Vistara,10:25,16:55,5343,Kolkata,Delhi,6h 30m,1,2022-03-30
5077,Vistara,17:35,00:10,5343,Kolkata,Delhi,6h 35m,1,2022-03-30
5078,Vistara,17:35,00:55,5343,Kolkata,Delhi,7h 20m,1,2022-03-30
5079,Vistara,10:25,18:05,5343,Kolkata,Delhi,7h 40m,1,2022-03-30
5080,Vistara,10:25,20:40,5343,Kolkata,Delhi,10h 15m,1,2022-03-30
5081,Vistara,10:25,23:00,5343,Kolkata,Delhi,12h 35m,1,2022-03-30
5082,Vistara,10:25,00:10,5343,Kolkata,Delhi,13h 45m,1,2022-03-30
5083,Vistara,17:35,08:05,5343,Kolkata,Delhi,14h 30m,1,2022-03-30
5084,Vistara,10:25,00:55,5343,Kolkata,Delhi,14h 30m,1,2022-03-30
5085,Air India,07:45,15:30,5415,Kolkata,Delhi,7h 45m,1,2022-03-30
5086,Air India,09:25,19:10,5467,Kolkata,Delhi,9h 45m,2,2022-03-30
5087,Air India,09:25,20:30,5467,Kolkata,Delhi,11h 5m,1,2022-03-30
5088,Air India,09:25,21:15,5467,Kolkata,Delhi,11h 50m,1,2022-03-30
5089,Air India,16:55,10:15,5467,Kolkata,Delhi,17h 20m,1,2022-03-30
5090,Air India,16:55,12:15,5467,Kolkata,Delhi,19h 20m,1,2022-03-30
5091,Air India,09:25,10:15,5467,Kolkata,Delhi,24h 50m,1,2022-03-30
5092,Air India,16:55,18:20,5467,Kolkata,Delhi,25h 25m,1,2022-03-30
5093,Air India,16:55,19:10,5467,Kolkata,Delhi,26h 15m,2,2022-03-30
5094,Air India,09:25,12:15,5467,Kolkata,Delhi,26h 50m,1,2022-03-30
5095,Air India,16:55,20:30,5467,Kolkata,Delhi,27h 35m,1,2022-03-30
5096,Air India,16:55,21:15,5467,Kolkata,Delhi,28h 20m,1,2022-03-30
5097,Air India,05:55,18:40,5597,Kolkata,Delhi,12h 45m,1,2022-03-30
5098,Air India,05:55,22:05,5597,Kolkata,Delhi,16h 10m,1,2022-03-30
5099,Air India,19:00,08:55,5901,Kolkata,Delhi,13h 55m,2,2022-03-30
5100,Air India,19:00,13:00,5901,Kolkata,Delhi,18h,2,2022-03-30
5101,Air India,19:00,19:50,5901,Kolkata,Delhi,24h 50m,2,2022-03-30
5102,Air Asia,09:05,14:55,5918,Kolkata,Delhi,5h 50m,1,2022-03-30
5103,Air Asia,09:05,19:20,5918,Kolkata,Delhi,10h 15m,1,2022-03-30
5104,Go First,16:40,00:10,5929,Kolkata,Delhi,7h 30m,1,2022-03-30
5105,SpiceJet,11:40,18:10,5981,Kolkata,Delhi,6h 30m,1,2022-03-30
5106,SpiceJet,06:50,18:10,5981,Kolkata,Delhi,11h 20m,1,2022-03-30
5107,Air India,18:10,12:00,6354,Kolkata,Delhi,17h 50m,1,2022-03-30
5108,Air India,09:55,12:00,6354,Kolkata,Delhi,26h 5m,1,2022-03-30
5109,Air India,09:25,21:00,6479,Kolkata,Delhi,35h 35m,2,2022-03-30
5110,Go First,16:45,23:45,6537,Kolkata,Delhi,7h,1,2022-03-30
5111,Go First,09:30,23:45,6537,Kolkata,Delhi,14h 15m,1,2022-03-30
5112,Air Asia,16:15,01:00,6563,Kolkata,Delhi,8h 45m,1,2022-03-30
5113,Air Asia,16:15,03:20,6563,Kolkata,Delhi,11h 5m,1,2022-03-30
5114,Air Asia,16:15,03:35,6563,Kolkata,Delhi,11h 20m,1,2022-03-30
5115,Air Asia,21:35,08:55,6563,Kolkata,Delhi,11h 20m,1,2022-03-30
5116,Air Asia,13:30,01:00,6563,Kolkata,Delhi,11h 30m,1,2022-03-30
5117,Air Asia,13:30,03:20,6563,Kolkata,Delhi,13h 50m,1,2022-03-30
5118,Air Asia,13:30,03:35,6563,Kolkata,Delhi,14h 5m,1,2022-03-30
5119,Air Asia,09:50,01:00,6563,Kolkata,Delhi,15h 10m,1,2022-03-30
5120,Air Asia,21:35,14:05,6563,Kolkata,Delhi,16h 30m,1,2022-03-30
5121,Air Asia,16:15,08:55,6563,Kolkata,Delhi,16h 40m,1,2022-03-30
5122,Air India,16:55,23:55,6668,Kolkata,Delhi,31h,2,2022-03-30
5123,Air India,09:25,20:25,6668,Kolkata,Delhi,35h,2,2022-03-30
5124,Vistara,17:35,12:30,6843,Kolkata,Delhi,18h 55m,2,2022-03-30
5125,Vistara,10:25,09:00,6843,Kolkata,Delhi,22h 35m,2,2022-03-30
5126,Vistara,10:25,12:30,6843,Kolkata,Delhi,26h 5m,2,2022-03-30
5127,Vistara,10:25,12:30,6843,Kolkata,Delhi,26h 5m,2,2022-03-30
5128,Vistara,17:35,20:00,6843,Kolkata,Delhi,26h 25m,2,2022-03-30
5129,Vistara,17:35,20:00,6843,Kolkata,Delhi,26h 25m,2,2022-03-30
5130,Vistara,17:35,22:40,6843,Kolkata,Delhi,29h 5m,2,2022-03-30
5131,Vistara,17:35,22:40,6843,Kolkata,Delhi,29h 5m,2,2022-03-30
5132,Vistara,10:25,20:00,6843,Kolkata,Delhi,33h 35m,2,2022-03-30
5133,SpiceJet,06:50,14:10,7031,Kolkata,Delhi,7h 20m,1,2022-03-30
5134,Air India,10:25,18:40,7076,Kolkata,Delhi,8h 15m,2,2022-03-30
5135,Vistara,17:35,16:45,7161,Kolkata,Delhi,23h 10m,2,2022-03-30
5136,Vistara,10:25,16:45,7161,Kolkata,Delhi,30h 20m,2,2022-03-30
5137,Go First,08:55,19:00,7250,Kolkata,Delhi,10h 5m,1,2022-03-30
5138,Go First,08:55,21:30,7250,Kolkata,Delhi,12h 35m,1,2022-03-30
5139,Vistara,17:35,19:55,7574,Kolkata,Delhi,26h 20m,2,2022-03-30
5140,Vistara,10:25,19:55,7574,Kolkata,Delhi,33h 30m,2,2022-03-30
5141,Air India,09:25,23:55,7718,Kolkata,Delhi,14h 30m,2,2022-03-30
5142,Vistara,17:35,16:30,7760,Kolkata,Delhi,22h 55m,2,2022-03-30
5143,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-03-30
5144,Vistara,10:25,16:30,7760,Kolkata,Delhi,30h 5m,2,2022-03-30
5145,Vistara,10:25,22:25,7908,Kolkata,Delhi,12h,2,2022-03-30
5146,Vistara,10:25,23:45,7908,Kolkata,Delhi,13h 20m,2,2022-03-30
5147,Vistara,10:25,23:45,7908,Kolkata,Delhi,13h 20m,2,2022-03-30
5148,Vistara,17:35,09:40,7908,Kolkata,Delhi,16h 5m,2,2022-03-30
5149,Vistara,17:35,10:40,7908,Kolkata,Delhi,17h 5m,2,2022-03-30
5150,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-30
5151,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-30
5152,Vistara,17:35,12:40,7908,Kolkata,Delhi,19h 5m,2,2022-03-30
5153,Vistara,17:35,14:10,7908,Kolkata,Delhi,20h 35m,2,2022-03-30
5154,Vistara,17:35,14:10,7908,Kolkata,Delhi,20h 35m,2,2022-03-30
5155,Vistara,17:35,14:10,7908,Kolkata,Delhi,20h 35m,2,2022-03-30
5156,Vistara,17:35,14:10,7908,Kolkata,Delhi,20h 35m,2,2022-03-30
5157,SpiceJet,14:15,19:10,8954,Kolkata,Delhi,4h 55m,1,2022-03-30
5158,Air India,16:55,23:40,11290,Kolkata,Delhi,30h 45m,2,2022-03-30
5159,Air India,09:25,23:40,11290,Kolkata,Delhi,38h 15m,2,2022-03-30
5160,IndiGo,18:05,20:30,3014,Kolkata,Delhi,2h 25m,Non,2022-04-04
5161,IndiGo,21:40,00:05,3014,Kolkata,Delhi,2h 25m,Non,2022-04-04
5162,IndiGo,19:20,21:45,3014,Kolkata,Delhi,2h 25m,Non,2022-04-04
5163,IndiGo,16:30,18:55,3014,Kolkata,Delhi,2h 25m,Non,2022-04-04
5164,IndiGo,20:25,22:50,3014,Kolkata,Delhi,2h 25m,Non,2022-04-04
5165,IndiGo,17:20,22:15,3014,Kolkata,Delhi,4h 55m,1,2022-04-04
5166,IndiGo,14:30,20:00,3014,Kolkata,Delhi,5h 30m,1,2022-04-04
5167,IndiGo,18:30,00:10,3014,Kolkata,Delhi,5h 40m,1,2022-04-04
5168,IndiGo,17:00,22:40,3014,Kolkata,Delhi,5h 40m,1,2022-04-04
5169,IndiGo,07:05,12:55,3014,Kolkata,Delhi,5h 50m,1,2022-04-04
5170,IndiGo,17:20,00:05,3014,Kolkata,Delhi,6h 45m,1,2022-04-04
5171,IndiGo,14:30,21:20,3014,Kolkata,Delhi,6h 50m,1,2022-04-04
5172,IndiGo,11:40,18:45,3014,Kolkata,Delhi,7h 5m,1,2022-04-04
5173,IndiGo,17:35,01:15,3014,Kolkata,Delhi,7h 40m,1,2022-04-04
5174,IndiGo,14:30,22:15,3014,Kolkata,Delhi,7h 45m,1,2022-04-04
5175,IndiGo,07:00,15:15,3014,Kolkata,Delhi,8h 15m,1,2022-04-04
5176,IndiGo,11:25,20:35,3014,Kolkata,Delhi,9h 10m,1,2022-04-04
5177,IndiGo,07:05,16:20,3014,Kolkata,Delhi,9h 15m,1,2022-04-04
5178,Air Asia,07:40,10:05,3015,Kolkata,Delhi,2h 25m,Non,2022-04-04
5179,Air Asia,23:40,02:10,3015,Kolkata,Delhi,2h 30m,Non,2022-04-04
5180,Air Asia,19:45,22:25,3015,Kolkata,Delhi,2h 40m,Non,2022-04-04
5181,Air India,20:30,22:45,3016,Kolkata,Delhi,2h 15m,Non,2022-04-04
5182,Air India,06:55,09:15,3016,Kolkata,Delhi,2h 20m,Non,2022-04-04
5183,Vistara,10:15,12:35,3016,Kolkata,Delhi,2h 20m,Non,2022-04-04
5184,Vistara,07:10,09:35,3016,Kolkata,Delhi,2h 25m,Non,2022-04-04
5185,Vistara,20:20,22:45,3016,Kolkata,Delhi,2h 25m,Non,2022-04-04
5186,Vistara,15:20,17:45,3016,Kolkata,Delhi,2h 25m,Non,2022-04-04
5187,Air India,15:30,18:00,3016,Kolkata,Delhi,2h 30m,Non,2022-04-04
5188,Air India,10:25,12:55,3016,Kolkata,Delhi,2h 30m,Non,2022-04-04
5189,Go First,17:50,07:05,3028,Kolkata,Delhi,13h 15m,1,2022-04-04
5190,Go First,17:50,08:15,3028,Kolkata,Delhi,14h 25m,1,2022-04-04
5191,IndiGo,07:05,09:25,3911,Kolkata,Delhi,2h 20m,Non,2022-04-04
5192,SpiceJet,22:00,00:35,3999,Kolkata,Delhi,2h 35m,Non,2022-04-04
5193,SpiceJet,18:00,20:35,3999,Kolkata,Delhi,2h 35m,Non,2022-04-04
5194,Air India,19:00,08:55,4144,Kolkata,Delhi,13h 55m,1,2022-04-04
5195,Air India,19:00,12:20,4144,Kolkata,Delhi,17h 20m,1,2022-04-04
5196,Air India,19:00,18:30,4144,Kolkata,Delhi,23h 30m,1,2022-04-04
5197,Go First,05:45,08:05,4246,Kolkata,Delhi,2h 20m,Non,2022-04-04
5198,SpiceJet,06:20,08:45,4313,Kolkata,Delhi,2h 25m,Non,2022-04-04
5199,Air India,11:35,23:00,4347,Kolkata,Delhi,11h 25m,3,2022-04-04
5200,IndiGo,17:35,22:40,4458,Kolkata,Delhi,5h 5m,1,2022-04-04
5201,IndiGo,05:55,12:00,4458,Kolkata,Delhi,6h 5m,1,2022-04-04
5202,IndiGo,12:35,18:50,4458,Kolkata,Delhi,6h 15m,1,2022-04-04
5203,IndiGo,08:15,14:30,4458,Kolkata,Delhi,6h 15m,1,2022-04-04
5204,IndiGo,07:00,13:25,4458,Kolkata,Delhi,6h 25m,1,2022-04-04
5205,IndiGo,14:15,20:55,4458,Kolkata,Delhi,6h 40m,1,2022-04-04
5206,IndiGo,11:50,18:55,4458,Kolkata,Delhi,7h 5m,1,2022-04-04
5207,IndiGo,14:40,22:40,4458,Kolkata,Delhi,8h,1,2022-04-04
5208,IndiGo,14:15,22:35,4458,Kolkata,Delhi,8h 20m,1,2022-04-04
5209,IndiGo,05:55,14:30,4458,Kolkata,Delhi,8h 35m,1,2022-04-04
5210,SpiceJet,17:40,23:10,4613,Kolkata,Delhi,5h 30m,1,2022-04-04
5211,SpiceJet,17:40,11:20,4613,Kolkata,Delhi,17h 40m,1,2022-04-04
5212,SpiceJet,17:40,19:25,4613,Kolkata,Delhi,25h 45m,1,2022-04-04
5213,IndiGo,08:45,11:05,4809,Kolkata,Delhi,2h 20m,Non,2022-04-04
5214,IndiGo,10:10,12:30,4809,Kolkata,Delhi,2h 20m,Non,2022-04-04
5215,IndiGo,11:20,13:40,4809,Kolkata,Delhi,2h 20m,Non,2022-04-04
5216,IndiGo,05:30,07:55,4809,Kolkata,Delhi,2h 25m,Non,2022-04-04
5217,IndiGo,01:15,03:40,4809,Kolkata,Delhi,2h 25m,Non,2022-04-04
5218,Go First,14:45,20:15,4824,Kolkata,Delhi,5h 30m,1,2022-04-04
5219,Go First,09:20,20:15,4824,Kolkata,Delhi,10h 55m,1,2022-04-04
5220,Go First,12:10,23:45,4830,Kolkata,Delhi,11h 35m,1,2022-04-04
5221,Air India,14:40,08:55,4919,Kolkata,Delhi,18h 15m,1,2022-04-04
5222,Air India,14:40,13:00,4919,Kolkata,Delhi,22h 20m,1,2022-04-04
5223,Air India,14:40,19:50,4919,Kolkata,Delhi,29h 10m,1,2022-04-04
5224,IndiGo,15:20,21:40,4948,Kolkata,Delhi,6h 20m,1,2022-04-04
5225,IndiGo,06:25,14:20,4948,Kolkata,Delhi,7h 55m,1,2022-04-04
5226,Go First,14:20,16:50,4994,Kolkata,Delhi,2h 30m,Non,2022-04-04
5227,Go First,09:20,18:05,5075,Kolkata,Delhi,8h 45m,1,2022-04-04
5228,Air India,09:50,18:40,5093,Kolkata,Delhi,8h 50m,1,2022-04-04
5229,Air India,09:50,22:05,5093,Kolkata,Delhi,12h 15m,1,2022-04-04
5230,SpiceJet,08:00,18:40,5144,Kolkata,Delhi,10h 40m,1,2022-04-04
5231,Go First,04:55,12:25,5207,Kolkata,Delhi,7h 30m,1,2022-04-04
5232,Go First,17:30,01:10,5207,Kolkata,Delhi,7h 40m,1,2022-04-04
5233,Go First,17:30,01:55,5207,Kolkata,Delhi,8h 25m,1,2022-04-04
5234,Go First,04:55,14:20,5207,Kolkata,Delhi,9h 25m,1,2022-04-04
5235,Go First,04:55,15:55,5207,Kolkata,Delhi,11h,1,2022-04-04
5236,Go First,17:30,08:05,5207,Kolkata,Delhi,14h 35m,1,2022-04-04
5237,Vistara,17:35,00:10,5467,Kolkata,Delhi,6h 35m,1,2022-04-04
5238,Vistara,17:35,00:55,5467,Kolkata,Delhi,7h 20m,1,2022-04-04
5239,Air India,09:25,19:10,5467,Kolkata,Delhi,9h 45m,2,2022-04-04
